"","sex","month","cause","deaths","deaths.added.median","deaths.added.mean","deaths.added.ll","deaths.added.ul","deaths.added.two.deg.median","deaths.added.two.deg.mean","deaths.added.two.deg.ll","deaths.added.two.deg.ul","month.short","sex.long","intent","perc.mean","perc.ul","perc.ll"
"44",1,5,"Drownings",308,15.8148263694862,15.8131246330909,13.5249162933865,18.2035830287024,32.7557572812472,32.757568100029,27.8755863416701,37.9182231649032,"May","Male","Unintentional",0.0513413137438015,0.0591025423009818,0.0439120658876186
"45",1,5,"Falls",1435,-4.10515919418475,-4.05215190077381,-11.3040603882372,3.26958660195507,-8.125243108407,-8.01427344124985,-22.4242760913607,6.57888318654066,"May","Male","Unintentional",-0.00282379923398872,0.00227845756233803,-0.00787739399877155
"46",1,5,"Intentional
self-harm",2961,16.3835352874285,16.383811456674,5.91343214193372,26.7198059639322,32.9377392389054,32.9577855000056,11.9106531576932,53.7441590732367,"May","Male","Intentional",0.00553320211302737,0.00902391285509361,0.00199710643091311
"47",1,5,"Other unintentional injuries",2730,10.5455558584041,10.5821343617822,-3.38915639992524,24.8449164945374,21.2532339278472,21.3776779899955,-6.64036825155833,50.0770432890987,"May","Male","Unintentional",0.00387623969296051,0.00910070201265105,-0.00124144923074185
"48",1,5,"Transport",2619,38.8010479364682,38.7331436427491,30.3506378968112,47.2352564720566,78.2998822743305,78.1758540375985,61.1884000902332,95.4517308065751,"May","Male","Unintentional",0.0147892873779111,0.0180356076640155,0.0115886360812567
"49",1,6,"Assault",1421.86666666667,10.2980936043015,10.2419893679758,2.97664475245051,17.191233023322,20.7186609140597,20.6080047391206,6.00519631990248,34.6338269368826,"Jun","Male","Intentional",0.00720319957425153,0.0120906083716162,0.00209347671074445
"50",1,6,"Drownings",454.666666666666,24.596467694441,24.619931929052,21.355903302739,28.0492448487444,51.0100628926094,51.05541028148,44.0725136955102,58.3981493964143,"Jun","Male","Unintentional",0.0541494104011409,0.0616918874972385,0.0469704618095432
"51",1,6,"Falls",1385.7,-5.04381612355955,-5.03368848472399,-12.6991874187321,2.69246579001534,-9.98054741319288,-9.9451001572637,-25.13717450555,5.5010977277362,"Jun","Male","Unintentional",-0.00363259614976113,0.00194303658080056,-0.00916445653368844
"52",1,6,"Intentional
self-harm",2968.76666666667,13.8493293988983,13.7851118863723,2.47121239104394,25.0904307264901,27.8739108806156,27.7507528086522,5.07508584256461,50.4668782102606,"Jun","Male","Intentional",0.00464338004099534,0.00845146606104335,0.000832403711208
"53",1,6,"Other unintentional injuries",2822.03333333333,14.3560220874456,14.5909391791187,-0.483735754383662,30.3186746291899,28.9430078736512,29.4552656908154,-0.818318521780577,61.190014473695,"Jun","Male","Unintentional",0.00517036386734813,0.0107435565239685,-0.000171413905239837
"54",1,6,"Transport",2786.9,39.2995766476997,39.2703005299685,30.0428365811719,48.6894646660812,79.2758329436269,79.2341728605083,60.5393933936806,98.3556689407752,"Jun","Male","Unintentional",0.0140910332376363,0.017470833064007,0.0107800195849051
"55",1,7,"Assault",1439,13.5242351647188,13.5949221987755,6.63405560348898,20.9523322400165,27.2373591518242,27.3901894517692,13.3592412581205,42.2577156295048,"Jul","Male","Intentional",0.00944747894285995,0.014560342070894,0.00461018457504446
"56",1,7,"Drownings",523,28.3295242170518,28.3398879598753,24.442694565053,32.379683019776,58.5964681600159,58.6549616330744,50.4026699615136,67.2212694880381,"Jul","Male","Unintentional",0.0541871662712721,0.0619114398083671,0.0467355536616692
"57",1,7,"Falls",1422,-5.32015673692382,-5.30342054193725,-13.127486929793,2.57510373524185,-10.5365605175502,-10.4756775875121,-26.0058588248206,5.25883510123801,"Jul","Male","Unintentional",-0.00372955031078569,0.00181090276739933,-0.00923170670168284
"58",1,7,"Intentional
self-harm",3059,21.8161741842768,21.8692433792704,10.1152645022022,33.4505230458179,43.9071844846114,44.0116350736425,20.3570577238123,67.3890107695911,"Jul","Male","Intentional",0.00714914788469122,0.0109351170466878,0.00330672262249174
"59",1,7,"Other unintentional injuries",2833,15.3134123930762,15.3588669580049,-0.730278091782721,31.5593823846964,30.90458671515,31.0092452009165,-1.22277736511851,63.7078255445246,"Jul","Male","Unintentional",0.00542141438687077,0.0111399161259077,-0.000257775535398066
"60",1,7,"Transport",2777,35.6083158168604,35.6967731308263,26.1783414256807,45.4564492058273,71.8168874153979,72.0118067712201,52.6992001441882,91.7782212560687,"Jul","Male","Unintentional",0.012854437569617,0.0163689050074999,0.0094268424291252
"61",1,8,"Assault",1479,13.2919371203912,13.3697662576024,5.9472034473352,21.1366367050824,26.7938243890418,26.948248136195,11.9888825843127,42.7719837816984,"Aug","Male","Intentional",0.00903973377795967,0.0142911674814621,0.00402109766554104
"62",1,8,"Drownings",400,19.5911430485703,19.6028085259215,16.4623515635102,22.8035926488507,40.4516794196782,40.4974325842856,33.8458772124158,47.2887827433389,"Aug","Male","Unintentional",0.0490070213148037,0.0570089816221267,0.0411558789087754
"63",1,8,"Falls",1402,-7.21811404962404,-7.25510636459471,-14.7855426386251,0.459040302608898,-14.3152784447454,-14.3681223840293,-29.2902371267932,1.02948292676749,"Aug","Male","Unintentional",-0.00517482622296342,0.000327418190163265,-0.0105460361188481
"64",1,8,"Intentional
self-harm",3134,22.8125157216352,22.7704269535001,10.579206347966,35.1720151154786,45.9457901130552,45.8556346142873,21.3340704619765,70.8460859888438,"Aug","Male","Intentional",0.00726561166352908,0.0112227233935796,0.00337562423355647
"65",1,8,"Other unintentional injuries",2831,15.3972208895865,15.4658003883049,-0.0623768411767673,31.737323242162,31.0374274046566,31.2319406111443,0.0173276368790329,64.0573627491308,"Aug","Male","Unintentional",0.00546301673906921,0.0112106404952886,-2.20335009455201e-05
"66",1,8,"Transport",2744,29.7705538858637,29.7411342149132,19.8485174216435,39.4663873806013,59.9730463136555,59.9385737023824,39.9912475124814,79.637546702464,"Aug","Male","Unintentional",0.0108386057634523,0.014382794234913,0.00723342471634238
"67",1,9,"Assault",1416.7,13.2227511389429,13.2423388402595,6.45781075347783,20.2669046286414,26.6347558750138,26.6733255121389,12.973321277781,40.9045334813994,"Sep","Male","Intentional",0.00934731336222172,0.0143057137210711,0.00455834739428095
"68",1,9,"Drownings",244.9,9.8560994240892,9.85135851276664,7.86438166972076,11.8545028537247,20.2377271504435,20.2357819628236,16.0730751227057,24.4566483192412,"Sep","Male","Unintentional",0.0402260453767524,0.048405483273682,0.0321126242128247
"69",1,9,"Falls",1545.86666666667,-7.96277174742488,-7.98154819262403,-16.2658511345484,0.577075105670301,-15.8070769562583,-15.8156611924627,-32.2878870345485,1.23777680234148,"Sep","Male","Unintentional",-0.00516315434230466,0.000373301991765332,-0.0105221565904013
"70",1,9,"Intentional
self-harm",2987.36666666667,30.6202544103465,30.6260620540435,18.4489571705382,43.1656285047681,61.7573794352501,61.8131992639123,37.241073726621,87.3450508951734,"Sep","Male","Intentional",0.0102518590689828,0.0144493908251754,0.00617565877546719
"71",1,9,"Other unintentional injuries",2744.53333333333,11.9758159220749,12.0175550049197,-2.84195612206691,27.5286406255417,24.1815200287693,24.2869183524241,-5.50014488519074,55.5288002549363,"Sep","Male","Unintentional",0.00437872437509219,0.0100303539006783,-0.00103549703242819
"72",1,9,"Transport",2837.53333333333,29.6896645201851,29.7813637645041,19.4994590825645,39.961929704987,59.7903126353141,59.9889679977007,39.2506894142379,80.5652957788513,"Sep","Male","Unintentional",0.0104955115115843,0.014083334012518,0.00687197533628898
"73",2,1,"Assault",295,2.17968372346423,2.17770146208227,0.891681168160695,3.40806392299839,4.38809413584098,4.3872329122171,1.801057923518,6.87612567633576,"Jan","Female","Intentional",0.00738203885451616,0.0115527590610115,0.00302264802766337
"74",2,1,"Drownings",43,0.528294517944961,0.527509978406366,0.266249110040226,0.783170252719867,1.06709023311067,1.06578894079455,0.539438409445754,1.58480104038204,"Jan","Female","Unintentional",0.0122676739164271,0.0182132616911597,0.00619183976837735
"75",2,1,"Falls",1573,-4.25467870254292,-4.12358661397001,-10.5050814050577,2.81094629641746,-8.47829047514704,-8.20899658072769,-20.9301958634353,5.65526713641412,"Jan","Female","Unintentional",-0.00262147909343294,0.00178699700980131,-0.00667837342978875
"76",2,1,"Intentional
self-harm",857,4.81146038317529,4.81253190960166,1.46349821682967,8.09287571417994,9.67835553737786,9.68417088039941,2.95062290622088,16.3036584125993,"Jan","Female","Intentional",0.00561555648728315,0.00944326221024497,0.00170769920283508
"77",2,1,"Other unintentional injuries",1838,-6.21945097890598,-6.22774859984178,-13.2569679157062,1.20474612932967,-12.3411000650564,-12.3629774469737,-26.3464162763423,2.46334570358666,"Jan","Female","Unintentional",-0.00338832894441881,0.000655465793976972,-0.00721271377350717
"78",2,1,"Transport",847,5.6841470367781,5.7111138950367,2.9331718504874,8.5800413940905,11.4429807582853,11.5054618032624,5.90579731181449,17.297741350569,"Jan","Female","Unintentional",0.00674275548410473,0.0101299190012875,0.00346301281049279
"79",2,10,"Assault",336,3.06314227972695,3.07587676456153,1.24351677343902,4.92438256991161,6.1711146452014,6.2018674040423,2.50619154212013,9.94697305209312,"Oct","Female","Intentional",0.00915439513262359,0.0146559005056893,0.00370094277809232
"80",2,10,"Drownings",58,0.81376956094836,0.808630439786591,0.413171773688251,1.21423231355455,1.64740499805375,1.63775778395856,0.837934256176351,2.45867483722259,"Oct","Female","Unintentional",0.0139419041342516,0.0209350398888716,0.00712365127048708
"81",2,10,"Falls",1421,-5.37759305828269,-5.39062719100967,-13.5031038194229,2.5769252869941,-10.7156256287066,-10.7125522616926,-26.7913577709362,5.20359933260817,"Oct","Female","Unintentional",-0.00379354482125944,0.00181345903377487,-0.00950253611500556
"82",2,10,"Intentional
self-harm",829,6.09257243821881,6.11686375727,2.07839611318235,10.2489356843401,12.2634342953997,12.3179390333558,4.19785820352443,20.6692195899812,"Oct","Female","Intentional",0.00737860525605549,0.0123630104756816,0.0025071123198822
"83",2,10,"Other unintentional injuries",1828,-0.34527154250489,-0.329603083154846,-9.52832700115686,8.86866021556301,-0.580434492469013,-0.542114468507303,-18.9157165748061,17.8725910852974,"Oct","Female","Unintentional",-0.000180308032360419,0.00485156466934519,-0.00521243271398078
"84",2,10,"Transport",1103,2.98800409164857,3.01873487974118,-1.53592441263549,7.68202621085943,6.01970223326702,6.08975096048022,-3.00683808849419,15.4538440130954,"Oct","Female","Unintentional",0.00273684032614795,0.00696466564901127,-0.0013924972009388
"85",2,11,"Assault",355.466666666666,2.92363211502318,2.92494672019254,1.2239993967083,4.64395278120153,5.88727705266218,5.89369740078479,2.47606285041753,9.36753913246785,"Nov","Female","Intentional",0.00822846976798351,0.0130643832929525,0.00344335914302786
"86",2,11,"Drownings",45.4666666666666,0.667663384615077,0.667489129425232,0.376641011033924,0.958010352742261,1.34942717120736,1.3504722638729,0.760814145559164,1.94101202008264,"Nov","Female","Unintentional",0.0146808459551004,0.0210706089312814,0.00828389320455847
"87",2,11,"Falls",1547.93333333333,-3.86525617440289,-3.84639548724116,-11.1174595680908,3.66608792187212,-7.69673583779305,-7.64600488272887,-22.1234353387348,7.35262823772658,"Nov","Female","Unintentional",-0.00248485862046675,0.00236837584857581,-0.00718213073437106
"88",2,11,"Intentional
self-harm",846.3,4.951409112784,4.94761368183425,1.31469059620977,8.64054560260781,9.95822273420269,9.95717654122243,2.66041233944044,17.3898116053192,"Nov","Female","Intentional",0.00584617001280191,0.0102097903847428,0.00155345692568802
"89",2,11,"Other unintentional injuries",1784.56666666667,-3.92712458131034,-3.79990498704815,-11.7850899317264,4.62419968611016,-7.78025547300687,-7.50168001807424,-23.4262192227509,9.32930014815699,"Nov","Female","Unintentional",-0.00212931523266982,0.00259121711308636,-0.00660389446460937
"90",2,11,"Transport",1100.5,4.85938862326234,4.84237898412733,0.959281160623463,8.75107721169466,9.785519166911,9.75293280334794,1.94905128923979,17.6134776065344,"Nov","Female","Unintentional",0.00440016263891625,0.00795191023325276,0.000871677565309825
"91",2,12,"Assault",317,2.67765356065762,2.68969895514841,1.29654778104416,4.13644286442824,5.39068978610807,5.41838996583313,2.60699529103696,8.33965446013581,"Dec","Female","Intentional",0.00848485474810224,0.0130487156606569,0.00409005609162194
"92",2,12,"Drownings",52,0.555695003856454,0.555742230074606,0.21234779903025,0.887682248039366,1.12198280894694,1.12273540932487,0.43135737396874,1.79209235057171,"Dec","Female","Unintentional",0.0106873505783578,0.0170708124622955,0.00408361151981249
"93",2,12,"Falls",1523,-3.07733441559139,-3.01105272809173,-9.23725776201912,3.53846311027887,-6.12257830524377,-5.98953720088149,-18.4044688637455,7.09487594981046,"Dec","Female","Unintentional",-0.00197705366256843,0.00232335069617785,-0.0060651725292312
"94",2,12,"Intentional
self-harm",777,4.06099683772335,4.06740927044326,0.925633896163245,7.18486746093857,8.16546078744417,8.18235341333822,1.8792503980823,14.4510780173817,"Dec","Female","Intentional",0.00523476096582145,0.00924693366916162,0.00119129201565411
"95",2,12,"Other unintentional injuries",2109,-7.56239790974353,-7.56883178402314,-16.125130316506,0.903067254742228,-15.022252498443,-15.0245855629107,-32.0693205981066,1.87545056001703,"Dec","Female","Unintentional",-0.00358882493315464,0.000428196896511251,-0.00764586548909721
"96",2,12,"Transport",1084,4.41654381247582,4.38213908982966,0.963205711541001,7.70942116689952,8.88328766770234,8.82553066290057,1.95583200297069,15.5053675973459,"Dec","Female","Unintentional",0.00404256373600522,0.00711201214658627,0.000888566154558119
"97",2,2,"Assault",270.448275862069,1.18616637888382,1.18601634747332,-0.0614643282924461,2.39073241035745,2.39263469923763,2.39258561140383,-0.0997596757316226,4.81104552527512,"Feb","Female","Intentional",0.0043853721887959,0.00883988778533291,-0.000227268331057113
"98",2,2,"Drownings",53.448275862069,0.670965745751171,0.671267521873741,0.341046231382723,1.00494246346962,1.35467678833554,1.35661161341706,0.687642847489749,2.03283316180484,"Feb","Female","Unintentional",0.0125591987963474,0.0188021493165284,0.0063808649742574
"99",2,2,"Falls",1479.44827586207,-5.93974087302024,-5.94955460917399,-12.2381871806639,0.28660608467,-11.8414846892493,-11.8478293332971,-24.3541900948796,0.58850125722362,"Feb","Female","Unintentional",-0.00402146848000293,0.000193724977984104,-0.00827212913106597
"100",2,2,"Intentional
self-harm",802.793103448276,4.43414122689188,4.43096485613326,1.23308230246591,7.57058211839819,8.92343945074282,8.92264807224673,2.50039918182742,15.2387563449346,"Feb","Female","Intentional",0.00551943562681433,0.00943030288361958,0.00153599015383839
"101",2,2,"Other unintentional injuries",1988.27586206897,-6.45109969487015,-6.37501818861962,-14.7689940461763,1.65838403162454,-12.8233093346093,-12.6539449962702,-29.3499526362903,3.42178645479085,"Feb","Female","Unintentional",-0.00320630467342992,0.00083408145884689,-0.00742804071000891
"102",2,2,"Transport",915.034482758621,7.04080025550253,7.06834866810582,3.92494356097628,10.2348980202005,14.1821851537082,14.2538768247761,7.92724438777818,20.6784854336968,"Feb","Female","Unintentional",0.00772468010909967,0.0111852593678706,0.00428939415391589
"103",2,3,"Assault",295,1.81970742258687,1.82350239865743,0.381618332556347,3.27493412715439,3.67414512971509,3.68374798623751,0.792728757985933,6.60220432854912,"Mar","Female","Intentional",0.00618136406324553,0.0111014716174725,0.0012936214662927
"104",2,3,"Drownings",52,0.709781774589251,0.705973723401107,0.36645417281022,1.02499231191798,1.43473393514441,1.42756463528192,0.745115651640069,2.07513388097252,"Mar","Female","Unintentional",0.0135764177577136,0.0197113906138073,0.00704719563096577
"105",2,3,"Falls",1487,-7.01910724363148,-7.01066455096684,-13.7517661334794,-0.492893473926598,-13.9810881590062,-13.9537018487903,-27.3281101452539,-0.97092667479283,"Mar","Female","Unintentional",-0.00471463655075107,-0.000331468375202823,-0.00924799336481467
"106",2,3,"Intentional
self-harm",881,4.82772437632411,4.83572605295788,1.15858496429099,8.61755302769329,9.71193469943328,9.73543135343011,2.36046413829443,17.3657052062188,"Mar","Female","Intentional",0.00548890584898738,0.00978155848773358,0.00131507941463223
"107",2,3,"Other unintentional injuries",1958,-2.46027411434887,-2.53308567853737,-11.2384535585244,5.69282509985064,-4.83654924511997,-4.97497924599988,-22.340992551742,11.4722537259007,"Mar","Female","Unintentional",-0.00129371076534084,0.00290746940748245,-0.00573976177657018
"108",2,3,"Transport",941,5.32796738797785,5.35520432674921,1.86268695868887,8.77417533737901,10.7475905993859,10.8153115244975,3.81888022511555,17.6808113759861,"Mar","Female","Unintentional",0.00569097165435623,0.00932430960401595,0.00197947604536543
"109",2,4,"Assault",341,2.22322716399205,2.21619144659995,0.310368915647849,4.06477723425623,4.49612579745545,4.48598080708699,0.658779638898435,8.20458695794543,"Apr","Female","Intentional",0.00649909515131951,0.0119201678423937,0.000910172773160847
