CN1808100000000,18,81,"Johnson County, IN",2003,,67982,65252,2730,4
CN1808300000000,18,83,"Knox County, IN",2003,,19634,18767,867,4.4
CN1808500000000,18,85,"Kosciusko County, IN",2003,,39671,37937,1734,4.4
CN1808700000000,18,87,"LaGrange County, IN",2003,,16552,15812,740,4.5
CN1808900000000,18,89,"Lake County, IN",2003,,225896,212063,13833,6.1
CN1809100000000,18,91,"LaPorte County, IN",2003,,53847,50198,3649,6.8
CN1809300000000,18,93,"Lawrence County, IN",2003,,22708,21100,1608,7.1
CN1809500000000,18,95,"Madison County, IN",2003,,64539,60677,3862,6
CN1809700000000,18,97,"Marion County, IN",2003,,464331,439470,24861,5.4
CN1809900000000,18,99,"Marshall County, IN",2003,,22225,21020,1205,5.4
CN1810100000000,18,101,"Martin County, IN",2003,,5385,5116,269,5
CN1810300000000,18,103,"Miami County, IN",2003,,17414,16142,1272,7.3
CN1810500000000,18,105,"Monroe County, IN",2003,,65677,62901,2776,4.2
CN1810700000000,18,107,"Montgomery County, IN",2003,,19603,18764,839,4.3
CN1810900000000,18,109,"Morgan County, IN",2003,,36996,35221,1775,4.8
CN1811100000000,18,111,"Newton County, IN",2003,,7166,6783,383,5.3
CN1811300000000,18,113,"Noble County, IN",2003,,23760,22293,1467,6.2
CN1811500000000,18,115,"Ohio County, IN",2003,,3092,2941,151,4.9
CN1811700000000,18,117,"Orange County, IN",2003,,9200,8474,726,7.9
CN1811900000000,18,119,"Owen County, IN",2003,,11704,11052,652,5.6
CN1812100000000,18,121,"Parke County, IN",2003,,8049,7586,463,5.8
CN1812300000000,18,123,"Perry County, IN",2003,,9626,9102,524,5.4
CN1812500000000,18,125,"Pike County, IN",2003,,6433,6090,343,5.3
CN1812700000000,18,127,"Porter County, IN",2003,,79859,75808,4051,5.1
CN1812900000000,18,129,"Posey County, IN",2003,,14086,13474,612,4.3
CN1813100000000,18,131,"Pulaski County, IN",2003,,6699,6322,377,5.6
CN1813300000000,18,133,"Putnam County, IN",2003,,17671,16693,978,5.5
CN1813500000000,18,135,"Randolph County, IN",2003,,13552,12621,931,6.9
CN1813700000000,18,137,"Ripley County, IN",2003,,14720,14045,675,4.6
CN1813900000000,18,139,"Rush County, IN",2003,,9279,8824,455,4.9
CN1814100000000,18,141,"St. Joseph County, IN",2003,,132464,125425,7039,5.3
CN1814300000000,18,143,"Scott County, IN",2003,,11092,10375,717,6.5
CN1814500000000,18,145,"Shelby County, IN",2003,,23825,22683,1142,4.8
CN1814700000000,18,147,"Spencer County, IN",2003,,10794,10234,560,5.2
CN1814900000000,18,149,"Starke County, IN",2003,,10543,9777,766,7.3
CN1815100000000,18,151,"Steuben County, IN",2003,,17014,15916,1098,6.5
CN1815300000000,18,153,"Sullivan County, IN",2003,,9296,8664,632,6.8
CN1815500000000,18,155,"Switzerland County, IN",2003,,5748,5494,254,4.4
CN1815700000000,18,157,"Tippecanoe County, IN",2003,,77577,73934,3643,4.7
CN1815900000000,18,159,"Tipton County, IN",2003,,8313,7863,450,5.4
CN1816100000000,18,161,"Union County, IN",2003,,3775,3582,193,5.1
CN1816300000000,18,163,"Vanderburgh County, IN",2003,,92430,88057,4373,4.7
CN1816500000000,18,165,"Vermillion County, IN",2003,,8058,7531,527,6.5
CN1816700000000,18,167,"Vigo County, IN",2003,,50396,47383,3013,6
CN1816900000000,18,169,"Wabash County, IN",2003,,17715,16712,1003,5.7
CN1817100000000,18,171,"Warren County, IN",2003,,4553,4329,224,4.9
CN1817300000000,18,173,"Warrick County, IN",2003,,30145,28866,1279,4.2
CN1817500000000,18,175,"Washington County, IN",2003,,14067,13260,807,5.7
CN1817700000000,18,177,"Wayne County, IN",2003,,34415,32141,2274,6.6
CN1817900000000,18,179,"Wells County, IN",2003,,14970,14259,711,4.7
CN1818100000000,18,181,"White County, IN",2003,,12361,11445,916,7.4
CN1818300000000,18,183,"Whitley County, IN",2003,,17679,16687,992,5.6
CN1900100000000,19,1,"Adair County, IA",2003,,4286,4110,176,4.1
CN1900300000000,19,3,"Adams County, IA",2003,,2127,2019,108,5.1
CN1900500000000,19,5,"Allamakee County, IA",2003,,8065,7615,450,5.6
CN1900700000000,19,7,"Appanoose County, IA",2003,,6496,6143,353,5.4
CN1900900000000,19,9,"Audubon County, IA",2003,,3278,3146,132,4
CN1901100000000,19,11,"Benton County, IA",2003,,14079,13406,673,4.8
CN1901300000000,19,13,"Black Hawk County, IA",2003,,70964,67697,3267,4.6
CN1901500000000,19,15,"Boone County, IA",2003,,15028,14498,530,3.5
CN1901700000000,19,17,"Bremer County, IA",2003,,13468,12942,526,3.9
CN1901900000000,19,19,"Buchanan County, IA",2003,,10867,10372,495,4.6
CN1902100000000,19,21,"Buena Vista County, IA",2003,,10382,10005,377,3.6
CN1902300000000,19,23,"Butler County, IA",2003,,8095,7686,409,5.1
CN1902500000000,19,25,"Calhoun County, IA",2003,,5116,4899,217,4.2
CN1902700000000,19,27,"Carroll County, IA",2003,,12231,11882,349,2.9
CN1902900000000,19,29,"Cass County, IA",2003,,7522,7139,383,5.1
CN1903100000000,19,31,"Cedar County, IA",2003,,10402,10007,395,3.8
CN1903300000000,19,33,"Cerro Gordo County, IA",2003,,25493,24400,1093,4.3
CN1903500000000,19,35,"Cherokee County, IA",2003,,6712,6429,283,4.2
CN1903700000000,19,37,"Chickasaw County, IA",2003,,6276,5891,385,6.1
CN1903900000000,19,39,"Clarke County, IA",2003,,4861,4467,394,8.1
CN1904100000000,19,41,"Clay County, IA",2003,,9746,9337,409,4.2
CN1904300000000,19,43,"Clayton County, IA",2003,,9564,8975,589,6.2
CN1904500000000,19,45,"Clinton County, IA",2003,,26173,24743,1430,5.5
CN1904700000000,19,47,"Crawford County, IA",2003,,8755,8416,339,3.9
CN1904900000000,19,49,"Dallas County, IA",2003,,26484,25602,882,3.3
CN1905100000000,19,51,"Davis County, IA",2003,,4231,4023,208,4.9
CN1905300000000,19,53,"Decatur County, IA",2003,,4278,4029,249,5.8
CN1905500000000,19,55,"Delaware County, IA",2003,,9913,9415,498,5
CN1905700000000,19,57,"Des Moines County, IA",2003,,21297,19870,1427,6.7
CN1905900000000,19,59,"Dickinson County, IA",2003,,9838,9378,460,4.7
CN1906100000000,19,61,"Dubuque County, IA",2003,,48823,46709,2114,4.3
CN1906300000000,19,63,"Emmet County, IA",2003,,5989,5668,321,5.4
CN1906500000000,19,65,"Fayette County, IA",2003,,10946,10385,561,5.1
CN1906700000000,19,67,"Floyd County, IA",2003,,8579,8147,432,5
CN1906900000000,19,69,"Franklin County, IA",2003,,5397,5151,246,4.6
CN1907100000000,19,71,"Fremont County, IA",2003,,4304,4159,145,3.4
CN1907300000000,19,73,"Greene County, IA",2003,,4991,4796,195,3.9
CN1907500000000,19,75,"Grundy County, IA",2003,,6809,6548,261,3.8
CN1907700000000,19,77,"Guthrie County, IA",2003,,6081,5833,248,4.1
CN1907900000000,19,79,"Hamilton County, IA",2003,,8612,8237,375,4.4
CN1908100000000,19,81,"Hancock County, IA",2003,,6265,6035,230,3.7
CN1908300000000,19,83,"Hardin County, IA",2003,,9133,8660,473,5.2
CN1908500000000,19,85,"Harrison County, IA",2003,,8169,7787,382,4.7
CN1908700000000,19,87,"Henry County, IA",2003,,10166,9488,678,6.7
CN1908900000000,19,89,"Howard County, IA",2003,,5047,4824,223,4.4
CN1909100000000,19,91,"Humboldt County, IA",2003,,5196,4976,220,4.2
CN1909300000000,19,93,"Ida County, IA",2003,,3864,3714,150,3.9
CN1909500000000,19,95,"Iowa County, IA",2003,,8625,8301,324,3.8
CN1909700000000,19,97,"Jackson County, IA",2003,,11199,10514,685,6.1
CN1909900000000,19,99,"Jasper County, IA",2003,,19678,18666,1012,5.1
CN1910100000000,19,101,"Jefferson County, IA",2003,,8281,7824,457,5.5
CN1910300000000,19,103,"Johnson County, IA",2003,,72412,70184,2228,3.1
CN1910500000000,19,105,"Jones County, IA",2003,,10422,9876,546,5.2
CN1910700000000,19,107,"Keokuk County, IA",2003,,6082,5803,279,4.6
CN1910900000000,19,109,"Kossuth County, IA",2003,,8792,8400,392,4.5
CN1911100000000,19,111,"Lee County, IA",2003,,17473,16122,1351,7.7
CN1911300000000,19,113,"Linn County, IA",2003,,112195,106753,5442,4.9
CN1911500000000,19,115,"Louisa County, IA",2003,,6270,5978,292,4.7
CN1911700000000,19,117,"Lucas County, IA",2003,,4832,4576,256,5.3
CN1911900000000,19,119,"Lyon County, IA",2003,,6275,6051,224,3.6
CN1912100000000,19,121,"Madison County, IA",2003,,7848,7494,354,4.5
CN1912300000000,19,123,"Mahaska County, IA",2003,,11298,10747,551,4.9
CN1912500000000,19,125,"Marion County, IA",2003,,16967,16186,781,4.6
CN1912700000000,19,127,"Marshall County, IA",2003,,20620,19517,1103,5.3
CN1912900000000,19,129,"Mills County, IA",2003,,8119,7808,311,3.8
CN1913100000000,19,131,"Mitchell County, IA",2003,,5359,5159,200,3.7
CN1913300000000,19,133,"Monona County, IA",2003,,4869,4616,253,5.2
CN1913500000000,19,135,"Monroe County, IA",2003,,3485,3286,199,5.7
CN1913700000000,19,137,"Montgomery County, IA",2003,,5679,5394,285,5
CN1913900000000,19,139,"Muscatine County, IA",2003,,22386,21426,960,4.3
CN1914100000000,19,141,"O'Brien County, IA",2003,,7473,7183,290,3.9
CN1914300000000,19,143,"Osceola County, IA",2003,,3478,3346,132,3.8
CN1914500000000,19,145,"Page County, IA",2003,,7550,7187,363,4.8
CN1914700000000,19,147,"Palo Alto County, IA",2003,,5006,4812,194,3.9
CN1914900000000,19,149,"Plymouth County, IA",2003,,13774,13251,523,3.8
CN1915100000000,19,151,"Pocahontas County, IA",2003,,3845,3625,220,5.7
CN1915300000000,19,153,"Polk County, IA",2003,,222159,212939,9220,4.2
CN1915500000000,19,155,"Pottawattamie County, IA",2003,,48989,46665,2324,4.7
CN1915700000000,19,157,"Poweshiek County, IA",2003,,10254,9772,482,4.7
CN1915900000000,19,159,"Ringgold County, IA",2003,,2544,2425,119,4.7
CN1916100000000,19,161,"Sac County, IA",2003,,5768,5532,236,4.1
CN1916300000000,19,163,"Scott County, IA",2003,,85740,81639,4101,4.8
CN1916500000000,19,165,"Shelby County, IA",2003,,6944,6687,257,3.7
CN1916700000000,19,167,"Sioux County, IA",2003,,17951,17406,545,3
CN1916900000000,19,169,"Story County, IA",2003,,46960,45620,1340,2.9
CN1917100000000,19,171,"Tama County, IA",2003,,9007,8281,726,8.1
CN1917300000000,19,173,"Taylor County, IA",2003,,3293,3145,148,4.5
CN1917500000000,19,175,"Union County, IA",2003,,6266,5910,356,5.7
CN1917700000000,19,177,"Van Buren County, IA",2003,,3789,3572,217,5.7
CN1917900000000,19,179,"Wapello County, IA",2003,,19282,18201,1081,5.6
CN1918100000000,19,181,"Warren County, IA",2003,,24157,23272,885,3.7
CN1918300000000,19,183,"Washington County, IA",2003,,12114,11659,455,3.8
CN1918500000000,19,185,"Wayne County, IA",2003,,3162,3017,145,4.6
CN1918700000000,19,187,"Webster County, IA",2003,,19575,18646,929,4.7
CN1918900000000,19,189,"Winnebago County, IA",2003,,6020,5793,227,3.8
CN1919100000000,19,191,"Winneshiek County, IA",2003,,12258,11733,525,4.3
CN1919300000000,19,193,"Woodbury County, IA",2003,,54526,51986,2540,4.7
CN1919500000000,19,195,"Worth County, IA",2003,,4401,4219,182,4.1
CN1919700000000,19,197,"Wright County, IA",2003,,6950,6630,320,4.6
CN2000100000000,20,1,"Allen County, KS",2003,,7185,6837,348,4.8
CN2000300000000,20,3,"Anderson County, KS",2003,,4130,3904,226,5.5
CN2000500000000,20,5,"Atchison County, KS",2003,,8315,7858,457,5.5
CN2000700000000,20,7,"Barber County, KS",2003,,2662,2565,97,3.6
CN2000900000000,20,9,"Barton County, KS",2003,,14522,13882,640,4.4
CN2001100000000,20,11,"Bourbon County, KS",2003,,8593,8185,408,4.7
CN2001300000000,20,13,"Brown County, KS",2003,,5485,5236,249,4.5
CN2001500000000,20,15,"Butler County, KS",2003,,30833,28935,1898,6.2
CN2001700000000,20,17,"Chase County, KS",2003,,1629,1560,69,4.2
CN2001900000000,20,19,"Chautauqua County, KS",2003,,1955,1854,101,5.2
CN2002100000000,20,21,"Cherokee County, KS",2003,,10702,9953,749,7
CN2002300000000,20,23,"Cheyenne County, KS",2003,,1623,1575,48,3
CN2002500000000,20,25,"Clark County, KS",2003,,1253,1212,41,3.3
CN2002700000000,20,27,"Clay County, KS",2003,,4612,4411,201,4.4
CN2002900000000,20,29,"Cloud County, KS",2003,,5764,5556,208,3.6
CN2003100000000,20,31,"Coffey County, KS",2003,,4920,4629,291,5.9
CN2003300000000,20,33,"Comanche County, KS",2003,,1033,1003,30,2.9
CN2003500000000,20,35,"Cowley County, KS",2003,,18368,17143,1225,6.7
CN2003700000000,20,37,"Crawford County, KS",2003,,19334,18258,1076,5.6
CN2003900000000,20,39,"Decatur County, KS",2003,,1866,1807,59,3.2
CN2004100000000,20,41,"Dickinson County, KS",2003,,10408,9930,478,4.6
CN2004300000000,20,43,"Doniphan County, KS",2003,,4409,4092,317,7.2
CN2004500000000,20,45,"Douglas County, KS",2003,,61314,58936,2378,3.9
CN2004700000000,20,47,"Edwards County, KS",2003,,1694,1632,62,3.7
CN2004900000000,20,49,"Elk County, KS",2003,,1442,1355,87,6
CN2005100000000,20,51,"Ellis County, KS",2003,,16859,16333,526,3.1
CN2005300000000,20,53,"Ellsworth County, KS",2003,,3152,3020,132,4.2
CN2005500000000,20,55,"Finney County, KS",2003,,18149,17475,674,3.7
CN2005700000000,20,57,"Ford County, KS",2003,,16612,16042,570,3.4
CN2005900000000,20,59,"Franklin County, KS",2003,,13509,12756,753,5.6
CN2006100000000,20,61,"Geary County, KS",2003,,11131,10452,679,6.1
CN2006300000000,20,63,"Gove County, KS",2003,,1573,1528,45,2.9
CN2006500000000,20,65,"Graham County, KS",2003,,1442,1395,47,3.3
CN2006700000000,20,67,"Grant County, KS",2003,,3793,3656,137,3.6
CN2006900000000,20,69,"Gray County, KS",2003,,3149,3056,93,3
CN2007100000000,20,71,"Greeley County, KS",2003,,787,758,29,3.7
CN2007300000000,20,73,"Greenwood County, KS",2003,,3625,3414,211,5.8
CN2007500000000,20,75,"Hamilton County, KS",2003,,1285,1246,39,3
CN2007700000000,20,77,"Harper County, KS",2003,,3258,3119,139,4.3
CN2007900000000,20,79,"Harvey County, KS",2003,,17572,16672,900,5.1
CN2008100000000,20,81,"Haskell County, KS",2003,,2115,2054,61,2.9
CN2008300000000,20,83,"Hodgeman County, KS",2003,,987,948,39,4
CN2008500000000,20,85,"Jackson County, KS",2003,,7023,6593,430,6.1
CN2008700000000,20,87,"Jefferson County, KS",2003,,10106,9590,516,5.1
CN2008900000000,20,89,"Jewell County, KS",2003,,2093,2032,61,2.9
CN2009100000000,20,91,"Johnson County, KS",2003,,277509,263333,14176,5.1
CN2009300000000,20,93,"Kearny County, KS",2003,,2022,1944,78,3.9
CN2009500000000,20,95,"Kingman County, KS",2003,,4253,4027,226,5.3
CN2009700000000,20,97,"Kiowa County, KS",2003,,1627,1575,52,3.2
CN2009900000000,20,99,"Labette County, KS",2003,,10194,9522,672,6.6
CN2010100000000,20,101,"Lane County, KS",2003,,1117,1073,44,3.9
CN2010300000000,20,103,"Leavenworth County, KS",2003,,32140,30168,1972,6.1
CN2010500000000,20,105,"Lincoln County, KS",2003,,1917,1820,97,5.1
CN2010700000000,20,107,"Linn County, KS",2003,,4718,4401,317,6.7
CN2010900000000,20,109,"Logan County, KS",2003,,1593,1542,51,3.2
CN2011100000000,20,111,"Lyon County, KS",2003,,19476,18611,865,4.4
CN2011300000000,20,113,"McPherson County, KS",2003,,16104,15501,603,3.7
CN2011500000000,20,115,"Marion County, KS",2003,,6663,6359,304,4.6
CN2011700000000,20,117,"Marshall County, KS",2003,,5730,5520,210,3.7
CN2011900000000,20,119,"Meade County, KS",2003,,2238,2168,70,3.1
CN2012100000000,20,121,"Miami County, KS",2003,,15449,14659,790,5.1
CN2012300000000,20,123,"Mitchell County, KS",2003,,3424,3290,134,3.9
CN2012500000000,20,125,"Montgomery County, KS",2003,,16557,15455,1102,6.7
CN2012700000000,20,127,"Morris County, KS",2003,,3117,2986,131,4.2
CN2012900000000,20,129,"Morton County, KS",2003,,1676,1625,51,3
CN2013100000000,20,131,"Nemaha County, KS",2003,,5258,5084,174,3.3
CN2013300000000,20,133,"Neosho County, KS",2003,,8908,8480,428,4.8
CN2013500000000,20,135,"Ness County, KS",2003,,1714,1662,52,3
CN2013700000000,20,137,"Norton County, KS",2003,,2646,2541,105,4
CN2013900000000,20,139,"Osage County, KS",2003,,9060,8533,527,5.8
CN2014100000000,20,141,"Osborne County, KS",2003,,2375,2283,92,3.9
CN2014300000000,20,143,"Ottawa County, KS",2003,,3352,3204,148,4.4
CN2014500000000,20,145,"Pawnee County, KS",2003,,3548,3412,136,3.8
CN2014700000000,20,147,"Phillips County, KS",2003,,3145,3039,106,3.4
CN2014900000000,20,149,"Pottawatomie County, KS",2003,,9932,9525,407,4.1
CN2015100000000,20,151,"Pratt County, KS",2003,,5464,5282,182,3.3
CN2015300000000,20,153,"Rawlins County, KS",2003,,1407,1356,51,3.6
CN2015500000000,20,155,"Reno County, KS",2003,,32493,30814,1679,5.2
CN2015700000000,20,157,"Republic County, KS",2003,,2911,2773,138,4.7
CN2015900000000,20,159,"Rice County, KS",2003,,5254,5031,223,4.2
CN2016100000000,20,161,"Riley County, KS",2003,,32007,30879,1128,3.5
CN2016300000000,20,163,"Rooks County, KS",2003,,2732,2582,150,5.5
CN2016500000000,20,165,"Rush County, KS",2003,,1686,1614,72,4.3
CN2016700000000,20,167,"Russell County, KS",2003,,3418,3273,145,4.2
CN2016900000000,20,169,"Saline County, KS",2003,,29927,28561,1366,4.6
CN2017100000000,20,171,"Scott County, KS",2003,,2903,2819,84,2.9
CN2017300000000,20,173,"Sedgwick County, KS",2003,,240350,224059,16291,6.8
CN2017500000000,20,175,"Seward County, KS",2003,,10304,9915,389,3.8
CN2017700000000,20,177,"Shawnee County, KS",2003,,93520,88640,4880,5.2
CN2017900000000,20,179,"Sheridan County, KS",2003,,1536,1494,42,2.7
CN2018100000000,20,181,"Sherman County, KS",2003,,3791,3673,118,3.1
CN2018300000000,20,183,"Smith County, KS",2003,,2254,2175,79,3.5
CN2018500000000,20,185,"Stafford County, KS",2003,,2248,2159,89,4
CN2018700000000,20,187,"Stanton County, KS",2003,,1179,1145,34,2.9
CN2018900000000,20,189,"Stevens County, KS",2003,,2320,2240,80,3.4
CN2019100000000,20,191,"Sumner County, KS",2003,,12434,11478,956,7.7
CN2019300000000,20,193,"Thomas County, KS",2003,,4315,4185,130,3
CN2019500000000,20,195,"Trego County, KS",2003,,1717,1659,58,3.4
CN2019700000000,20,197,"Wabaunsee County, KS",2003,,3757,3601,156,4.2
CN2019900000000,20,199,"Wallace County, KS",2003,,964,938,26,2.7
CN2020100000000,20,201,"Washington County, KS",2003,,3428,3299,129,3.8
CN2020300000000,20,203,"Wichita County, KS",2003,,1304,1259,45,3.5
CN2020500000000,20,205,"Wilson County, KS",2003,,5015,4750,265,5.3
CN2020700000000,20,207,"Woodson County, KS",2003,,1722,1611,111,6.4
CN2020900000000,20,209,"Wyandotte County, KS",2003,,74937,66813,8124,10.8
CN2100100000000,21,1,"Adair County, KY",2003,,8772,8258,514,5.9
CN2100300000000,21,3,"Allen County, KY",2003,,8525,7945,580,6.8
CN2100500000000,21,5,"Anderson County, KY",2003,,10278,9803,475,4.6
CN2100700000000,21,7,"Ballard County, KY",2003,,4131,3809,322,7.8
CN2100900000000,21,9,"Barren County, KY",2003,,19404,18397,1007,5.2
CN2101100000000,21,11,"Bath County, KY",2003,,5076,4678,398,7.8
CN2101300000000,21,13,"Bell County, KY",2003,,9459,8642,817,8.6
CN2101500000000,21,15,"Boone County, KY",2003,,53738,51136,2602,4.8
CN2101700000000,21,17,"Bourbon County, KY",2003,,9719,9161,558,5.7
CN2101900000000,21,19,"Boyd County, KY",2003,,22710,21133,1577,6.9
CN2102100000000,21,21,"Boyle County, KY",2003,,13357,12225,1132,8.5
CN2102300000000,21,23,"Bracken County, KY",2003,,4246,3987,259,6.1
CN2102500000000,21,25,"Breathitt County, KY",2003,,5474,5003,471,8.6
CN2102700000000,21,27,"Breckinridge County, KY",2003,,8980,8359,621,6.9
CN2102900000000,21,29,"Bullitt County, KY",2003,,33695,31806,1889,5.6
CN2103100000000,21,31,"Butler County, KY",2003,,6190,5593,597,9.6
CN2103300000000,21,33,"Caldwell County, KY",2003,,6372,5994,378,5.9
CN2103500000000,21,35,"Calloway County, KY",2003,,16631,15369,1262,7.6
CN2103700000000,21,37,"Campbell County, KY",2003,,45125,42883,2242,5
CN2103900000000,21,39,"Carlisle County, KY",2003,,2429,2236,193,7.9
CN2104100000000,21,41,"Carroll County, KY",2003,,5294,4936,358,6.8
CN2104300000000,21,43,"Carter County, KY",2003,,13058,11901,1157,8.9
CN2104500000000,21,45,"Casey County, KY",2003,,7308,6817,491,6.7
CN2104700000000,21,47,"Christian County, KY",2003,,26182,24445,1737,6.6
CN2104900000000,21,49,"Clark County, KY",2003,,16657,15714,943,5.7
CN2105100000000,21,51,"Clay County, KY",2003,,7133,6418,715,10
CN2105300000000,21,53,"Clinton County, KY",2003,,4756,4318,438,9.2
CN2105500000000,21,55,"Crittenden County, KY",2003,,4277,3984,293,6.9
CN2105700000000,21,57,"Cumberland County, KY",2003,,3205,2971,234,7.3
CN2105900000000,21,59,"Daviess County, KY",2003,,46123,43355,2768,6
CN2106100000000,21,61,"Edmonson County, KY",2003,,5129,4768,361,7
CN2106300000000,21,63,"Elliott County, KY",2003,,2729,2504,225,8.2
CN2106500000000,21,65,"Estill County, KY",2003,,6035,5589,446,7.4
CN2106700000000,21,67,"Fayette County, KY",2003,,145310,138669,6641,4.6
CN2106900000000,21,69,"Fleming County, KY",2003,,6812,6412,400,5.9
CN2107100000000,21,71,"Floyd County, KY",2003,,14470,13297,1173,8.1
CN2107300000000,21,73,"Franklin County, KY",2003,,24919,23783,1136,4.6
CN2107500000000,21,75,"Fulton County, KY",2003,,3105,2760,345,11.1
CN2107700000000,21,77,"Gallatin County, KY",2003,,3908,3686,222,5.7
CN2107900000000,21,79,"Garrard County, KY",2003,,7936,7482,454,5.7
CN2108100000000,21,81,"Grant County, KY",2003,,12122,11402,720,5.9
CN2108300000000,21,83,"Graves County, KY",2003,,16730,15496,1234,7.4
CN2108500000000,21,85,"Grayson County, KY",2003,,11755,10677,1078,9.2
CN2108700000000,21,87,"Green County, KY",2003,,5639,5282,357,6.3
CN2108900000000,21,89,"Greenup County, KY",2003,,16775,15624,1151,6.9
CN2109100000000,21,91,"Hancock County, KY",2003,,4102,3816,286,7
CN2109300000000,21,93,"Hardin County, KY",2003,,44952,42458,2494,5.5
CN2109500000000,21,95,"Harlan County, KY",2003,,10435,9421,1014,9.7
CN2109700000000,21,97,"Harrison County, KY",2003,,9167,8641,526,5.7
CN2109900000000,21,99,"Hart County, KY",2003,,7883,7394,489,6.2
CN2110100000000,21,101,"Henderson County, KY",2003,,22818,21569,1249,5.5
CN2110300000000,21,103,"Henry County, KY",2003,,7615,7214,401,5.3
CN2110500000000,21,105,"Hickman County, KY",2003,,2239,2042,197,8.8
CN2110700000000,21,107,"Hopkins County, KY",2003,,21659,20234,1425,6.6
CN2110900000000,21,109,"Jackson County, KY",2003,,4878,4505,373,7.6
CN2111100000000,21,111,"Jefferson County, KY",2003,,347618,326521,21097,6.1
CN2111300000000,21,113,"Jessamine County, KY",2003,,20891,19921,970,4.6
CN2111500000000,21,115,"Johnson County, KY",2003,,9705,9049,656,6.8
CN2111700000000,21,117,"Kenton County, KY",2003,,81539,77636,3903,4.8
CN2111900000000,21,119,"Knott County, KY",2003,,6006,5617,389,6.5
CN2112100000000,21,121,"Knox County, KY",2003,,11610,10728,882,7.6
CN2112300000000,21,123,"Larue County, KY",2003,,6579,6243,336,5.1
CN2112500000000,21,125,"Laurel County, KY",2003,,24912,23256,1656,6.6
CN2112700000000,21,127,"Lawrence County, KY",2003,,5738,5235,503,8.8
CN2112900000000,21,129,"Lee County, KY",2003,,2644,2408,236,8.9
CN2113100000000,21,131,"Leslie County, KY",2003,,3724,3366,358,9.6
CN2113300000000,21,133,"Letcher County, KY",2003,,8991,8084,907,10.1
CN2113500000000,21,135,"Lewis County, KY",2003,,5597,5161,436,7.8
CN2113700000000,21,137,"Lincoln County, KY",2003,,10996,10143,853,7.8
CN2113900000000,21,139,"Livingston County, KY",2003,,4793,4464,329,6.9
CN2114100000000,21,141,"Logan County, KY",2003,,12574,11789,785,6.2
CN2114300000000,21,143,"Lyon County, KY",2003,,3205,2937,268,8.4
CN2114500000000,21,145,"McCracken County, KY",2003,,30768,28817,1951,6.3
CN2114700000000,21,147,"McCreary County, KY",2003,,5868,5303,565,9.6
CN2114900000000,21,149,"McLean County, KY",2003,,4649,4299,350,7.5
CN2115100000000,21,151,"Madison County, KY",2003,,39490,37433,2057,5.2
CN2115300000000,21,153,"Magoffin County, KY",2003,,4555,4018,537,11.8
CN2115500000000,21,155,"Marion County, KY",2003,,9373,8846,527,5.6
CN2115700000000,21,157,"Marshall County, KY",2003,,14432,13346,1086,7.5
CN2115900000000,21,159,"Martin County, KY",2003,,3917,3596,321,8.2
CN2116100000000,21,161,"Mason County, KY",2003,,8770,8258,512,5.8
CN2116300000000,21,163,"Meade County, KY",2003,,11590,10863,727,6.3
CN2116500000000,21,165,"Menifee County, KY",2003,,2667,2423,244,9.1
CN2116700000000,21,167,"Mercer County, KY",2003,,10460,9814,646,6.2
CN2116900000000,21,169,"Metcalfe County, KY",2003,,4520,4278,242,5.4
CN2117100000000,21,171,"Monroe County, KY",2003,,5284,4907,377,7.1
CN2117300000000,21,173,"Montgomery County, KY",2003,,11678,10920,758,6.5
CN2117500000000,21,175,"Morgan County, KY",2003,,5175,4682,493,9.5
CN2117700000000,21,177,"Muhlenberg County, KY",2003,,13179,12121,1058,8
CN2117900000000,21,179,"Nelson County, KY",2003,,19603,18416,1187,6.1
CN2118100000000,21,181,"Nicholas County, KY",2003,,3206,2993,213,6.6
CN2118300000000,21,183,"Ohio County, KY",2003,,11065,10230,835,7.5
CN2118500000000,21,185,"Oldham County, KY",2003,,24449,23373,1076,4.4
CN2118700000000,21,187,"Owen County, KY",2003,,5105,4853,252,4.9
CN2118900000000,21,189,"Owsley County, KY",2003,,1583,1448,135,8.5
CN2119100000000,21,191,"Pendleton County, KY",2003,,7342,6889,453,6.2
CN2119300000000,21,193,"Perry County, KY",2003,,10555,9617,938,8.9
CN2119500000000,21,195,"Pike County, KY",2003,,24225,22327,1898,7.8
CN2119700000000,21,197,"Powell County, KY",2003,,5669,5158,511,9
CN2119900000000,21,199,"Pulaski County, KY",2003,,26428,24628,1800,6.8
CN2120100000000,21,201,"Robertson County, KY",2003,,1144,1077,67,5.9
CN2120300000000,21,203,"Rockcastle County, KY",2003,,7173,6773,400,5.6
CN2120500000000,21,205,"Rowan County, KY",2003,,12086,11440,646,5.3
CN2120700000000,21,207,"Russell County, KY",2003,,7804,7226,578,7.4
CN2120900000000,21,209,"Scott County, KY",2003,,19375,18335,1040,5.4
CN2121100000000,21,211,"Shelby County, KY",2003,,18705,17744,961,5.1
CN2121300000000,21,213,"Simpson County, KY",2003,,8590,8110,480,5.6
CN2121500000000,21,215,"Spencer County, KY",2003,,7352,7018,334,4.5
CN2121700000000,21,217,"Taylor County, KY",2003,,12125,11431,694,5.7
CN2121900000000,21,219,"Todd County, KY",2003,,5941,5678,263,4.4
CN2122100000000,21,221,"Trigg County, KY",2003,,6079,5721,358,5.9
CN2122300000000,21,223,"Trimble County, KY",2003,,4166,3933,233,5.6
